,Unnamed: 0,fullname,likes,replies,retweets,text,timestamp,tweet-id,url,user
67,67,Kailani,0,0,0,Anything you wouldn’t do in your partners presence could be considered cheatinghttps://twitter.com/yourbros20/status/1120092274669625345 …,2019-04-22 00:00:38,1120115156271472645,/An_aik/status/1120115156271472645,An_aik
68,68,Kailani,0,0,0,I’m starving,2019-04-21 23:03:21,1120100740649893888,/An_aik/status/1120100740649893888,An_aik
69,69,Kailani,0,0,0,#NewProfilePicpic.twitter.com/BMXgVl0FJX,2019-04-21 22:51:11,1120097676085944320,/An_aik/status/1120097676085944320,An_aik
70,70,Kailani,0,0,0,Brook got 2 Easter baskets one from my parents and one from her godmuva,2019-04-21 22:38:54,1120094587228438528,/An_aik/status/1120094587228438528,An_aik
71,71,Kailani,0,1,0,What https://twitter.com/distortedvideos/status/1119977096124694528 …,2019-04-21 22:36:39,1120094022293491712,/An_aik/status/1120094022293491712,An_aik
72,72,Kailani,0,0,0,My head is hurting so bad,2019-04-21 21:07:36,1120071610160025602,/An_aik/status/1120071610160025602,An_aik
73,73,Kailani,0,0,0,My head is hurting pic.twitter.com/RTzHAw2qNj,2019-04-21 17:16:37,1120013479518380038,/An_aik/status/1120013479518380038,An_aik
74,74,Kailani,0,0,0,one person followed me and one person unfollowed me // automatically checked byhttp://fllwrs.com ,2019-04-21 09:17:56,1119893015441629184,/An_aik/status/1119893015441629184,An_aik
75,75,Kailani,0,0,0,Gn,2019-04-21 04:13:03,1119816289864835072,/An_aik/status/1119816289864835072,An_aik
76,76,Kailani,0,0,0,This movie ,2019-04-21 03:37:13,1119807272509681665,/An_aik/status/1119807272509681665,An_aik
77,77,Kailani,0,0,0,Exactlyhttps://twitter.com/colie__/status/1118959550462341120 …,2019-04-21 03:35:47,1119806913124941824,/An_aik/status/1119806913124941824,An_aik
78,78,Kailani,0,0,0,I’ve been asked that plenty of times but it’s even worse when I tell them I’m black and the try to tell me I’m mixedhttps://twitter.com/__snatched/status/1119120898307420160 …,2019-04-21 02:20:45,1119788031043678208,/An_aik/status/1119788031043678208,An_aik
79,79,Kailani,0,0,0,I forgot I had to wash my hair ,2019-04-21 01:27:33,1119774642196103169,/An_aik/status/1119774642196103169,An_aik
80,80,Kailani,0,0,0,Yes omg that’s so triflinghttps://twitter.com/scurviana/status/1119403515191934976 …,2019-04-20 16:35:32,1119640752781393921,/An_aik/status/1119640752781393921,An_aik
81,81,Kailani,0,0,0,Just got sleepy out of no where,2019-04-19 02:12:03,1119061065487327232,/An_aik/status/1119061065487327232,An_aik
82,82,Kailani,0,0,0,Getting my hair braided on Sunday,2019-04-18 17:00:05,1118922159269851137,/An_aik/status/1118922159269851137,An_aik
83,83,Kailani,0,0,0,6 people followed me // automatically checked byhttp://fllwrs.com ,2019-04-17 06:42:10,1118404266656399360,/An_aik/status/1118404266656399360,An_aik
84,84,Kailani,0,0,0,,2019-04-17 01:36:18,1118327290939805696,/An_aik/status/1118327290939805696,An_aik
85,85,Kailani,0,0,0,Goodnight ,2019-04-16 02:19:39,1117975814576975872,/An_aik/status/1117975814576975872,An_aik
86,86,Kailani,0,0,0, I be overthinking stuff like shithttps://twitter.com/djtionnaaaaaa/status/1117425083415396352 …,2019-04-15 23:15:51,1117929558962049026,/An_aik/status/1117929558962049026,An_aik
87,87,Kailani,0,0,0,The dude that offered me a drink prior to that goin say to me I thought you wasn’t drinking anymore. He acted like I was supposed to take the drink from him.,2019-04-15 22:54:34,1117924203175526400,/An_aik/status/1117924203175526400,An_aik
88,88,Kailani,0,1,0,This was some years ago but I was at Roses with some of my family for my cousin bday and I was sitting at the bar drinking and this dude offered to buy me a  and I was like I’m good so maybe 20 mins later my godmuva brought a drink over to me,2019-04-15 22:54:34,1117924200390582272,/An_aik/status/1117924200390582272,An_aik
89,89,Kailani,0,0,0,The first day is always the worst ,2019-04-15 03:29:49,1117631084269834245,/An_aik/status/1117631084269834245,An_aik
90,90,Kailani,0,1,0,@est_xiiiix,2019-04-15 01:55:53,1117607443935170561,/An_aik/status/1117607443935170561,An_aik
91,91,Kailani,0,0,0,@est_xiiiix,2019-04-15 01:55:39,1117607384791355392,/An_aik/status/1117607384791355392,An_aik
92,92,Kailani,0,1,0,She came up to me punched my leg I turn around and she standing behind me wit her fists up saying Wasup wasup ,2019-04-15 01:54:52,1117607188179161093,/An_aik/status/1117607188179161093,An_aik
93,93,Kailani,0,1,0,Dee influences my child too much he got her in here tryna box me ,2019-04-15 01:53:56,1117606954124423169,/An_aik/status/1117606954124423169,An_aik
94,94,Kailani,0,0,0,I need to figure out how to mute stuff on here,2019-04-15 01:33:04,1117601703027781632,/An_aik/status/1117601703027781632,An_aik
95,95,Kailani,0,0,0,I hope my stomach feeling better by tomorrow ,2019-04-15 01:29:37,1117600832470573061,/An_aik/status/1117600832470573061,An_aik
96,96,Kailani,0,0,0,#LRT our parents raised us right ,2019-04-15 01:19:08,1117598196291854336,/An_aik/status/1117598196291854336,An_aik
97,97,Kailani,0,0,0,Nobody’s safe https://twitter.com/Jameca2011/status/1117492848000208897 …,2019-04-15 01:11:27,1117596263791452161,/An_aik/status/1117596263791452161,An_aik
98,98,Kailani,0,0,0,These cramps gotta chill,2019-04-15 00:03:07,1117579064519405568,/An_aik/status/1117579064519405568,An_aik
99,99,Kailani,0,0,0, I’m literally watching the movie when this tweet pops uphttps://twitter.com/chuuzus/status/1117063456916680706 …,2019-04-14 22:59:48,1117563132157857792,/An_aik/status/1117563132157857792,An_aik
100,100,Kailani,0,0,0,Says whohttps://twitter.com/aj_fairley/status/1117298649644531713 …,2019-04-14 22:53:37,1117561575458660352,/An_aik/status/1117561575458660352,An_aik
101,101,Kailani,0,0,0,https://twitter.com/ItzMrBlunt2Yall/status/1117557867597275137 …,2019-04-14 22:52:59,1117561414875537408,/An_aik/status/1117561414875537408,An_aik
102,102,Kailani,0,0,0,Why would he ever look that good ,2019-04-14 22:27:33,1117555013361045504,/An_aik/status/1117555013361045504,An_aik
103,103,Kailani,0,0,0, this is so truehttps://twitter.com/juicynuiee/status/1117272991698685963 …,2019-04-14 21:54:49,1117546775777349632,/An_aik/status/1117546775777349632,An_aik
104,104,Kailani,0,0,0,She’s so ugly  looking like a  in the face,2019-04-14 21:49:39,1117545479234117632,/An_aik/status/1117545479234117632,An_aik
105,105,Kailani,1,0,1,https://twitter.com/relatedTWEETS35/status/1117488586629185536 …,2019-04-14 21:45:18,1117544384264851457,/An_aik/status/1117544384264851457,An_aik
106,106,Kailani,0,0,0,I needed that ,2019-04-14 20:23:06,1117523694874710016,/An_aik/status/1117523694874710016,An_aik
107,107,Kailani,0,0,0,Think I’m bouta take a nap,2019-04-14 17:33:17,1117480962378616832,/An_aik/status/1117480962378616832,An_aik
108,108,Kailani,0,0,0,My stomach is cramping up ,2019-04-14 12:54:34,1117410817668976640,/An_aik/status/1117410817668976640,An_aik
109,109,Kailani,0,0,0,This movie so weird,2019-04-14 03:38:11,1117270803052208136,/An_aik/status/1117270803052208136,An_aik
110,110,Kailani,0,0,0,https://twitter.com/ChefLeciaV/status/1117002670253006848 …,2019-04-14 01:18:35,1117235670878236672,/An_aik/status/1117235670878236672,An_aik
111,111,Kailani,0,0,0,Someone should bring me food,2019-04-13 21:25:27,1117177001436225536,/An_aik/status/1117177001436225536,An_aik
112,112,Kailani,0,0,0,My baby doesn’t feel good  her tummy hurts,2019-04-13 20:52:35,1117168727630524418,/An_aik/status/1117168727630524418,An_aik
113,113,Kailani,0,0,0,Wtf  https://twitter.com/gbg_bucks/status/1116869898754494464 …,2019-04-13 15:22:25,1117085640447938562,/An_aik/status/1117085640447938562,An_aik
114,114,Kailani,0,0,0,I definitely felt this https://t.co/rMRmbEn6so ,2019-04-13 14:31:03,1117072713879883781,/An_aik/status/1117072713879883781,An_aik
115,0,Carol March,13,0,14,https://www.goodreads.com/giveaway/show/198790-the-unseen-promise … - https://www.goodreads.com/giveaway/show/198801-a-fighting-chance … be in it to win it. @AussieauthorEMF follow fantasy and get lostpic.twitter.com/S26VyHQvV4,2016-08-18 14:02:03,766273960942067716,/AussieauthorEMF/status/766273960942067716,AussieauthorEMF
116,1,Carol March,0,0,0,"The sun baked ground in Woomera, South Australia
 #woomera #southaustralia #outback #autumn #stars #fun #camping #drought https://www.instagram.com/p/BxFPdqTAXUa/?utm_source=ig_twitter_share&igshid=15oj6qzgwp0ae …",2019-05-05 13:05:57,1125023828223115264,/AussieauthorEMF/status/1125023828223115264,AussieauthorEMF
117,2,Carol March,0,0,1,Beautiful Agaves   #garden #agava #gardendesign #flowers #flower #gardening #honeyeater #photography #photooftheday #photographer #gardening #beauty #love #autumn #outdoors https://www.instagram.com/p/BxFOtTfFBSc/?igshid=1wdx4czze6hzg …,2019-05-05 12:59:24,1125022182017523713,/AussieauthorEMF/status/1125022182017523713,AussieauthorEMF
118,3,Carol March,0,0,0,Keep a baby you love warm https://www.facebook.com/1271462672/posts/10218342117085572/ …,2019-04-14 13:44:19,1117423338584932353,/AussieauthorEMF/status/1117423338584932353,AussieauthorEMF
119,4,Carol March,0,0,0,https://www.facebook.com/story.php?story_fbid=10218342098885117&id=1271462672 …,2019-04-14 13:39:49,1117422205422403584,/AussieauthorEMF/status/1117422205422403584,AussieauthorEMF
120,5,Carol March,1,0,1,CUTE as !!!! https://www.facebook.com/1271462672/posts/10218252478524664/ …,2019-04-02 12:49:11,1113060808521469952,/AussieauthorEMF/status/1113060808521469952,AussieauthorEMF
121,6,Carol March,0,0,0,To be this relaxed (sighing)  #happy #kids #beautiful #photography #havingfun #family #adorable #asleep #perfection #photooftheday #photo #love #peaceful https://www.instagram.com/p/BvRL9JygKZL/?utm_source=ig_twitter_share&igshid=3gy1hev9vcfh …,2019-03-21 11:23:23,1108690561861668864,/AussieauthorEMF/status/1108690561861668864,AussieauthorEMF
122,7,Carol March,0,0,0,I see a full moon arising! Howoooool  #fullmoon #clouds #night #evening #sky #photooftheday #beautiful #happiness #peace #cloudy #sharing #photography #heaven #spiritual #autumn… https://www.instagram.com/p/BvRLidsFqbV/?utm_source=ig_twitter_share&igshid=8ttrsbc4uqqe …,2019-03-21 11:19:44,1108689643791372288,/AussieauthorEMF/status/1108689643791372288,AussieauthorEMF
123,8,Carol March,0,0,0,#landscape #havingfun #happy #beautiful #photography #ricefields #bali #ubud https://www.instagram.com/p/BvOqCJSAGC6/?utm_source=ig_twitter_share&igshid=amd23plidxc2 …,2019-03-20 11:48:32,1108334504022892545,/AussieauthorEMF/status/1108334504022892545,AussieauthorEMF
124,9,Carol March,1,0,0,Last Super Moon tonight for 2029!!  #photographer #supermoon #happiness #beautiful #autumn #harmony #spiritualawakening #peace #goodwill #kindness https://www.instagram.com/p/BvOprtDF__6/?utm_source=ig_twitter_share&igshid=uox6gxunb1vu …,2019-03-20 11:45:24,1108333718324707328,/AussieauthorEMF/status/1108333718324707328,AussieauthorEMF
125,10,Carol March,3,0,0,You know you have a healthy garden when these fellows are about  #gorgeous #photooftheday #happiness #photographer #beautiful #preyingmantis #garden #gardeningtips #foliage #insect… https://www.instagram.com/p/BvMINQslFNH/?utm_source=ig_twitter_share&igshid=ou7qetsohmc …,2019-03-19 12:14:25,1107978630578069504,/AussieauthorEMF/status/1107978630578069504,AussieauthorEMF
126,11,Carol March,4,1,1,Somewhere in Brazil  #music #song #travel #travelphotography #holiday #beautiful #happy #havingfun #photography #driving #brazil #love #friends #family #video #holidayfun #movie #tv… https://www.instagram.com/p/BvMHCjvgQNS/?utm_source=ig_twitter_share&igshid=1daqwzgurvvbs …,2019-03-19 12:10:13,1107977575912140800,/AussieauthorEMF/status/1107977575912140800,AussieauthorEMF
127,12,Carol March,0,1,1,Have to share this  #havingfun #happy #photography #beautiful #photooftheday #sayings #funny #funnyquotes #car #holiday #friends #love #travel #travelblogger #travelling… https://www.instagram.com/p/BvG90sUgp4T/?utm_source=ig_twitter_share&igshid=jxaafodmzsup …,2019-03-17 12:07:28,1107252106061205505,/AussieauthorEMF/status/1107252106061205505,AussieauthorEMF
128,13,Carol March,1,0,0,I am stumped to finds the words on how to explain this away haha  #photooftheday #happiness #funny #headdress #ridiculous #fun #dressup #friends #hiding #veil #laughing #havingfun… https://www.instagram.com/p/BvG8nN8Fa_C/?utm_source=ig_twitter_share&igshid=i6z8ep4ejd4n …,2019-03-17 11:56:53,1107249444267786240,/AussieauthorEMF/status/1107249444267786240,AussieauthorEMF
129,14,Carol March,0,0,0,A few things for the home that has so much  #happy #photography #beautiful #kids #havingfun #shopping #shoppingaddict #style #decor #decoracioninteriores #decorationideas #home… https://www.instagram.com/p/BvEmhWZAbjU/?utm_source=ig_twitter_share&igshid=10x99f002lztv …,2019-03-16 14:05:23,1106919391931719680,/AussieauthorEMF/status/1106919391931719680,AussieauthorEMF
130,15,Carol March,0,0,0,Bee-autiful. I am happy with this shot  #photooftheday #photographer #beautiful #happiness #gorgeous #bee #photography #photo #flowers #flower #light #art #artistsoninstagram… https://www.instagram.com/p/BvEmBJYFFUl/?utm_source=ig_twitter_share&igshid=6fc7thrv5dcz …,2019-03-16 14:00:59,1106918285818380288,/AussieauthorEMF/status/1106918285818380288,AussieauthorEMF
131,16,Carol March,0,0,0,My first attempt in baking bienenstich - Bee Sting.cake. Tomorrow I will make a vanilla. Sitar’s and then come the best not. We eat it!  #eat #eating #cake #cakes #cakedecorating… https://www.instagram.com/p/BvEN0ccAoLW/?utm_source=ig_twitter_share&igshid=14fiv9agt1lwn …,2019-03-16 10:29:31,1106865068464066562,/AussieauthorEMF/status/1106865068464066562,AussieauthorEMF
132,17,Carol March,0,0,0,Bienenstich - Bee Sting cake so far looks good. My first attempt and will allow it to cool overnight. Tomorrow I will endeavour to make vanilla custard cream to finish it off … https://www.instagram.com/p/BvD72SAFRZJ/?utm_source=ig_twitter_share&igshid=d1ujg05g3t51 …,2019-03-16 07:52:30,1106825554798481408,/AussieauthorEMF/status/1106825554798481408,AussieauthorEMF
133,18,Carol March,0,0,0,"Bee-autiful photo I think, so I am patting myself on the back  #beautiful #photography #havingfun #happy #kids #bee #wallart #decor #decorationideas #decoracioninteriores #homestyle… https://www.instagram.com/p/BvBT95JAz2w/?utm_source=ig_twitter_share&igshid=19haxfwdnl5vl …",2019-03-15 07:25:31,1106456373837983749,/AussieauthorEMF/status/1106456373837983749,AussieauthorEMF
134,19,Carol March,0,0,0,"Thank god he can’t say ‘Can I have this?’ yet. Still, he posed for a perfect pic  #gorgeous #photooftheday #happiness #photographer #beautiful #lego #baby #toddler #play #dayout… https://www.instagram.com/p/BvBTeLTF1Kb/?utm_source=ig_twitter_share&igshid=13pf2nk7d5ete …",2019-03-15 07:21:11,1106455286766800896,/AussieauthorEMF/status/1106455286766800896,AussieauthorEMF
135,20,Carol March,0,0,0,I love snow domes  #snowdome #home #homedecor #homesweethome #homestyling #homemade #homeinteriors #homeinspiration #decoraciondeinteriores #decoration #style #interiordesign… https://www.instagram.com/p/Bu_LfG_AsV6/?utm_source=ig_twitter_share&igshid=bh6u6dw6gkri …,2019-03-14 11:32:56,1106156252088934401,/AussieauthorEMF/status/1106156252088934401,AussieauthorEMF
136,21,Carol March,0,0,0,I love snow domes  #snowdome #home #homedecor #homesweethome #homestyling #homemade #homeinterior #homeinspiration #decoracioninteriores #decoration #style #interiordesign… https://www.instagram.com/p/Bu_K63UFVMj/?utm_source=ig_twitter_share&igshid=1xg57jsdihhxp …,2019-03-14 11:27:59,1106155005680254976,/AussieauthorEMF/status/1106155005680254976,AussieauthorEMF
137,22,Carol March,0,0,0,Bits and pieces that are show stoppers  #style #styleblogger #homedecor #home #decorate #interiordesign #interiordecorating #interior #photooftheday #gorgeous #happiness… https://www.instagram.com/p/Bu6GRIglarT/?utm_source=ig_twitter_share&igshid=1f138zj9qhhv5 …,2019-03-12 12:11:08,1105441090625261569,/AussieauthorEMF/status/1105441090625261569,AussieauthorEMF
138,23,Carol March,0,0,0,"Yes, like everyone I too have skeleton in the closet lol  #photography #skeletons #relatives #funny #havingfun #happy #beautiful #bones #skull #hangingaround #hereslookingatyou https://www.instagram.com/p/Bu6BaLZAm5V/?utm_source=ig_twitter_share&igshid=1jx20sy244xqh …",2019-03-12 11:28:41,1105430407086895105,/AussieauthorEMF/status/1105430407086895105,AussieauthorEMF
139,24,Carol March,0,0,0,"Hanging out in Ubud, Bali  #bali #selfie #havingfun #happy #photography #beautiful #kids #getaway #holiday #overseas #love #goodtimes #me #tropics #hotweather #summer #wetseason… https://www.instagram.com/p/Bu5mm2CAe4-/?utm_source=ig_twitter_share&igshid=1ujfyvzv630rl …",2019-03-12 07:34:29,1105371467145990144,/AussieauthorEMF/status/1105371467145990144,AussieauthorEMF
